32,1,1,0,1,7,5,2,0,2,1,1
9,16,0,0,0,0,0,0,0,0,0,0
3,0,16,0,1,0,0,0,0,1,0,0
9,0,0,19,0,0,0,0,0,0,0,2
3,0,0,0,30,0,0,0,0,0,0,0
2,0,0,0,0,25,0,0,0,0,0,1
7,0,0,0,0,0,46,0,0,0,0,0
13,1,0,0,0,0,0,31,0,0,0,0
19,0,0,0,0,0,2,0,13,0,1,0
2,0,0,0,0,0,0,0,0,17,0,0
9,0,0,0,0,0,0,0,0,0,40,0
1,0,0,0,0,0,0,0,0,0,0,7
