0,1,1,1,0,3,24,21,0,1,0,1
0,14,0,0,0,0,8,3,0,0,0,0
0,1,12,0,0,0,2,5,0,1,0,0
0,0,0,18,0,0,5,7,0,0,0,0
0,0,2,1,18,0,7,5,0,0,0,0
0,0,0,0,0,20,5,3,0,0,0,0
0,2,0,0,0,5,36,10,0,0,0,0
0,1,0,0,0,0,6,38,0,0,0,0
0,0,0,0,0,0,19,5,11,0,0,0
0,0,0,0,0,1,12,2,0,4,0,0
0,0,0,0,0,0,5,9,0,0,35,0
0,0,0,0,0,0,1,2,0,0,0,5
