0,3,8,1,3,9,1,1,13,8,5,1
0,19,2,0,0,1,0,1,2,0,0,0
0,0,18,0,2,1,0,0,0,0,0,0
0,0,0,28,0,0,0,0,1,0,0,1
0,0,3,1,29,0,0,0,0,0,0,0
0,0,0,0,0,22,0,0,4,0,2,0
0,17,0,0,1,4,11,4,5,2,9,0
0,6,0,0,0,12,0,20,1,0,6,0
0,0,0,0,0,0,0,0,28,0,7,0
0,0,7,0,0,0,0,0,0,12,0,0
0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,1,0,0,0,0,0,0,0,7
