0,4,7,1,8,9,9,3,4,5,3,0
0,21,0,0,0,2,1,1,0,0,0,0
0,0,17,0,1,0,0,0,0,3,0,0
0,0,1,29,0,0,0,0,0,0,0,0
0,0,0,0,33,0,0,0,0,0,0,0
0,0,0,1,0,26,0,0,0,1,0,0
0,0,0,0,0,5,43,0,5,0,0,0
0,0,0,0,1,1,0,41,1,1,0,0
0,0,0,0,0,0,0,0,30,0,5,0
0,0,2,0,0,0,0,0,0,17,0,0
0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,0,0,0,0,0,0,0,0,8
