360,3,2,2,89,34,25,69,20,59,2
2,1,0,1,0,0,0,0,1,1,0
3,0,1,1,2,1,2,0,0,2,0
2,0,0,2,0,2,0,1,1,3,0
0,0,0,0,3,0,2,2,0,0,0
3,0,1,0,3,6,3,4,0,8,0
1,0,0,0,0,1,4,4,0,3,0
22,0,2,0,6,5,10,41,2,3,0
3,1,0,0,1,4,5,2,7,3,1
6,1,1,1,4,3,1,0,1,6,0
5,1,0,1,2,4,1,2,1,4,1
