379,3,2,2,111,10,44,34,46,20,14
0,2,0,0,0,0,0,0,1,2,1
7,0,0,2,0,0,1,0,2,0,0
1,3,0,0,0,0,1,1,2,3,0
0,0,0,0,3,1,1,1,1,0,0
8,0,1,1,5,2,4,2,3,2,0
3,1,0,0,1,0,2,2,3,0,1
21,5,2,2,5,3,22,22,6,2,1
5,0,1,0,1,2,0,2,15,0,1
7,0,0,0,7,0,2,0,4,3,1
8,2,0,0,2,1,2,1,2,1,3
