34,0,1,1,0,4,6,3,2,0,2,0
6,18,0,0,0,1,0,0,0,0,0,0
4,0,16,0,1,0,0,0,0,0,0,0
0,0,0,30,0,0,0,0,0,0,0,0
3,0,0,0,30,0,0,0,0,0,0,0
6,0,0,0,0,22,0,0,0,0,0,0
9,0,0,0,0,0,44,0,0,0,0,0
7,0,0,0,0,0,0,38,0,0,0,0
3,0,0,0,0,0,0,0,31,0,1,0
2,0,0,0,0,0,0,0,0,17,0,0
2,0,0,0,0,0,0,0,1,0,46,0
4,0,0,0,0,0,0,0,0,0,0,4
