20,0,2,1,3,4,4,4,5,6,3,1
6,18,0,0,0,1,0,0,0,0,0,0
7,0,12,0,1,0,0,0,0,1,0,0
0,0,0,24,0,0,0,0,0,0,0,6
1,0,0,0,32,0,0,0,0,0,0,0
4,0,0,0,0,23,0,0,0,0,0,1
10,0,0,0,0,0,43,0,0,0,0,0
7,0,0,0,0,0,0,38,0,0,0,0
2,0,0,0,0,0,1,0,28,0,4,0
1,0,0,0,0,0,0,0,0,18,0,0
0,0,0,0,0,0,0,0,1,0,48,0
1,0,0,0,0,0,0,0,0,0,0,7
